"resource","column_name","data_type","row_count","not_null_proportion","distinct_proportion","distinct_count","is_unique","min","max","avg","median","profiled_at"
stg_item_copilot,i_brand_id,integer,9000.000000,0.9968888888888889,0.10233333333333333,921,false,"1001001","10016017",5537521.514823897,"6002001.0","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_brand,varchar,9000.000000,0.9976666666666667,0.07811111111111112,703,false,amalgamalg #1,univunivamalg #9,,exportibrand #6,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_class_id,integer,9000.000000,0.9982222222222222,0.0017777777777777779,16,false,"1","16",5.517698130008904,"4.0","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_class,varchar,9000.000000,0.9973333333333333,0.011,99,false,accent,womens watch,,maternity,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_category_id,integer,9000.000000,0.9976666666666667,0.0011111111111111111,10,false,"1","10",5.507740282882281,"6.0","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_category,varchar,9000.000000,0.9972222222222222,0.0011111111111111111,10,false,Books,Women,,Men,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_manufact_id,integer,9000.000000,0.9978888888888889,0.10644444444444444,958,false,"1","1000",334.48279701592253,"278.0","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_manufact,varchar,9000.000000,0.9974444444444445,0.10488888888888889,944,false,able,pripripri,,callypriese,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_size,varchar,9000.000000,0.9976666666666667,0.0007777777777778,7,false,N/A,small,,N/A,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_formulation,varchar,9000.000000,0.9981111111111111,0.7498888888888889,6749,false,"00008255peru72877494",yellow98525476168526,,"5283violet8026030578","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_color,varchar,9000.000000,0.9974444444444445,0.010222222222222223,92,false,almond,yellow,,red,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_units,varchar,9000.000000,0.9973333333333333,0.0023333333333333335,21,false,Box,Unknown,,Gross,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_container,varchar,9000.000000,0.9975555555555555,0.0001111111111111,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_item_copilot,i_manager_id,integer,9000.000000,0.9974444444444445,0.011111111111111112,100,false,"1","100",33.55931825776985,"28.0","2024-05-27 15:12:45.639+02"
stg_item_copilot,i_product_name,varchar,9000.000000,0.9975555555555555,0.9975555555555555,8978,false,able,pripripripri,,callypripriought,"2024-05-27 15:12:45.639+02"
stg_customer,customer_sk,integer,50000.000000,1.0,1.0,50000,true,"1","50000",25000.5,"25000.5","2024-05-27 15:12:45.639+02"
stg_customer,customer_id,varchar,50000.000000,1.0,1.0,50000,true,AAAAAAAAAAABAAAA,AAAAAAAAPPPLAAAA,,AAAAAAAAHPPLAAAA,"2024-05-27 15:12:45.639+02"
stg_customer,current_cdemo_sk,integer,50000.000000,0.96656,0.94208,47104,false,"4","960392",479838.9120592617,"478766.0","2024-05-27 15:12:45.639+02"
stg_customer,current_hdemo_sk,integer,50000.000000,0.96648,0.14386,7193,false,"1","7200",3601.4967097094614,"3605.0","2024-05-27 15:12:45.639+02"
stg_customer,current_addr_sk,integer,50000.000000,1.0,0.43192,21596,false,"1","25000",12513.6376,"12539.0","2024-05-27 15:12:45.639+02"
stg_customer,first_shipto_date_sk,integer,50000.000000,0.96652,0.07302,3651,false,"2449028","2452678",2450858.6720812814,"2450873.0","2024-05-27 15:12:45.639+02"
stg_customer,first_sales_date_sk,integer,50000.000000,0.9643,0.07302,3651,false,"2448998","2452648",2450829.3434200976,"2450844.0","2024-05-27 15:12:45.639+02"
stg_customer,salutation,varchar,50000.000000,0.96582,0.00012,6,false,Dr.,Sir,,Mr.,"2024-05-27 15:12:45.639+02"
stg_customer,first_name,varchar,50000.000000,0.96578,0.06822,3411,false,Aaron,Zulema,,Joseph,"2024-05-27 15:12:45.639+02"
stg_customer,last_name,varchar,50000.000000,0.96562,0.09544,4772,false,Aaron,Zuniga,,Lamb,"2024-05-27 15:12:45.639+02"
stg_customer,preferred_cust_flag,varchar,50000.000000,0.96574,0.00004,2,false,N,Y,,N,"2024-05-27 15:12:45.639+02"
stg_customer,birth_day,integer,50000.000000,0.96542,0.00062,31,false,"1","31",15.603157175115493,"16.0","2024-05-27 15:12:45.639+02"
stg_customer,birth_month,integer,50000.000000,0.96606,0.00024,12,false,"1","12",6.50301223526489,"7.0","2024-05-27 15:12:45.639+02"
stg_customer,birth_year,integer,50000.000000,0.96624,0.00138,69,false,"1924","1992",1958.0085899983442,"1958.0","2024-05-27 15:12:45.639+02"
stg_customer,birth_country,varchar,50000.000000,0.9663,0.00422,211,false,AFGHANISTAN,ZIMBABWE,,LESOTHO,"2024-05-27 15:12:45.639+02"
stg_customer,login,varchar,50000.000000,0.96588,0.00002,1,false,"","",,"","2024-05-27 15:12:45.639+02"
stg_customer,email_address,varchar,50000.000000,0.96572,0.96572,48286,false,Aaron.Anderson@0CQ4QUkBY2Q.edu,Zulema.Kearns@2CKD6zONKDq.org,,Joseph.Abel@xPGz.org,"2024-05-27 15:12:45.639+02"
stg_customer,last_review_date_sk,integer,50000.000000,0.96612,0.00732,366,false,"2452283","2452648",2452464.787521219,"2452465.0","2024-05-27 15:12:45.639+02"
stg_item,item_sk,integer,9000.000000,1.0,1.0,9000,true,"1","9000",4500.5,"4500.5","2024-05-27 15:12:45.639+02"
stg_item,item_id,varchar,9000.000000,1.0,0.5,4500,false,AAAAAAAAAAABAAAA,AAAAAAAAPPPBAAAA,,AAAAAAAAHPJAAAAA,"2024-05-27 15:12:45.639+02"
stg_item,rec_start_date,date,9000.000000,0.9971111111111111,0.0004444444444444,4,false,"1997-10-27","2001-10-27",,"1999-10-28 00:00:00","2024-05-27 15:12:45.639+02"
stg_item,rec_end_date,date,9000.000000,0.5,0.0003333333333333,3,false,"1999-10-27","2001-10-26",,"2000-10-26 00:00:00","2024-05-27 15:12:45.639+02"
stg_item,item_desc,varchar,9000.000000,0.9967777777777778,0.7502222222222222,6752,false,A,"Youngsters decide well numbers. Just cold countries eat other, young eyes. Special ",,"Major, new difficulties make over blue months. Extreme areas give for the minutes. High, mechanical studies like currently objections. Generations must not enable into the ","2024-05-27 15:12:45.639+02"
stg_item,current_price,"decimal(7,2)",9000.000000,0.9973333333333333,0.208,1872,false,"0.09","99.99",,"4.19","2024-05-27 15:12:45.639+02"
stg_item,wholesale_cost,"decimal(7,2)",9000.000000,0.9972222222222222,0.15911111111111112,1432,false,"0.03","85.83",,"2.36","2024-05-27 15:12:45.639+02"
stg_item,brand_id,integer,9000.000000,0.9968888888888889,0.10233333333333333,921,false,"1001001","10016017",5537521.514823897,"6002001.0","2024-05-27 15:12:45.639+02"
stg_item,brand,varchar,9000.000000,0.9976666666666667,0.07811111111111112,703,false,amalgamalg #1,univunivamalg #9,,exportibrand #6,"2024-05-27 15:12:45.639+02"
stg_item,class_id,integer,9000.000000,0.9982222222222222,0.0017777777777777779,16,false,"1","16",5.517698130008904,"4.0","2024-05-27 15:12:45.639+02"
stg_item,class,varchar,9000.000000,0.9973333333333333,0.011,99,false,accent,womens watch,,maternity,"2024-05-27 15:12:45.639+02"
stg_item,category_id,integer,9000.000000,0.9976666666666667,0.0011111111111111111,10,false,"1","10",5.507740282882281,"6.0","2024-05-27 15:12:45.639+02"
stg_item,category,varchar,9000.000000,0.9972222222222222,0.0011111111111111111,10,false,Books,Women,,Men,"2024-05-27 15:12:45.639+02"
stg_item,manufact_id,integer,9000.000000,0.9978888888888889,0.10644444444444444,958,false,"1","1000",334.48279701592253,"278.0","2024-05-27 15:12:45.639+02"
stg_item,manufact,varchar,9000.000000,0.9974444444444445,0.10488888888888889,944,false,able,pripripri,,callypriese,"2024-05-27 15:12:45.639+02"
stg_item,size,varchar,9000.000000,0.9976666666666667,0.0007777777777778,7,false,N/A,small,,N/A,"2024-05-27 15:12:45.639+02"
stg_item,formulation,varchar,9000.000000,0.9981111111111111,0.7498888888888889,6749,false,"00008255peru72877494",yellow98525476168526,,"5283violet8026030578","2024-05-27 15:12:45.639+02"
stg_item,color,varchar,9000.000000,0.9974444444444445,0.010222222222222223,92,false,almond,yellow,,red,"2024-05-27 15:12:45.639+02"
stg_item,units,varchar,9000.000000,0.9973333333333333,0.0023333333333333335,21,false,Box,Unknown,,Gross,"2024-05-27 15:12:45.639+02"
stg_item,container,varchar,9000.000000,0.9975555555555555,0.0001111111111111,1,false,Unknown,Unknown,,Unknown,"2024-05-27 15:12:45.639+02"
stg_item,manager_id,integer,9000.000000,0.9974444444444445,0.011111111111111112,100,false,"1","100",33.55931825776985,"28.0","2024-05-27 15:12:45.639+02"
stg_item,product_name,varchar,9000.000000,0.9975555555555555,0.9975555555555555,8978,false,able,pripripripri,,callypripriought,"2024-05-27 15:12:45.639+02"
stg_web_sales,ws_sold_date_sk,integer,359584.000000,0.9997497107768978,0.005069747263504494,1823,false,"2450816","2452642",2451780.1082883165,"2451805.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_sold_time_sk,integer,359584.000000,0.9997524917682655,0.06804807777876658,24469,false,"31","86367",49208.89246025675,"50045.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_date_sk,integer,359584.000000,0.9997775206905758,0.005409028210376435,1945,false,"2450818","2452762",2451840.694387267,"2451865.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_item_sk,integer,359584.000000,1.0,0.02502892231022515,9000,false,"1","9000",4494.241292716028,"4500.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_bill_customer_sk,integer,359584.000000,0.9997524917682655,0.06273082228352764,22557,false,"1","50000",24944.500301812266,"24941.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_bill_cdemo_sk,integer,359584.000000,0.999788644656047,0.08213101806531993,29533,false,"18","960286",479367.4197375302,"477027.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_bill_hdemo_sk,integer,359584.000000,0.9997663967251046,0.019692199875411587,7081,false,"1","7200",3616.1770848400556,"3631.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_bill_addr_sk,integer,359584.000000,0.9997830826733114,0.048469898549434905,17429,false,"1","25000",12530.550405278354,"12530.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_customer_sk,integer,359584.000000,0.9997747396992079,0.06254171487051705,22489,false,"4","49997",25160.876026069323,"25247.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_cdemo_sk,integer,359584.000000,0.9997636157337367,0.082200542849515,29558,false,"12","960370",481413.38883001066,"484099.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_hdemo_sk,integer,359584.000000,0.9997803016819435,0.019697761858147193,7083,false,"1","7200",3627.6643551550046,"3647.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_addr_sk,integer,359584.000000,0.9997830826733114,0.048639539022870874,17490,false,"1","25000",12510.28321919523,"12510.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_web_page_sk,integer,359584.000000,0.9997580537510011,0.0000834297410341,30,false,"1","30",14.75859882001797,"14.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_web_site_sk,integer,359584.000000,0.9997691777164723,0.000041714870517,15,false,"1","15",7.7271523584079045,"8.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ship_mode_sk,integer,359584.000000,0.9997636157337367,0.0000556198273561,20,false,"1","20",10.500563283903432,"10.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_warehouse_sk,integer,359584.000000,0.9997663967251046,0.0000055619827356,2,false,"1","2",1.49947983310153,"1.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_promo_sk,integer,359584.000000,0.9997524917682655,0.0004171487051704,150,false,"1","150",75.54147067414011,"76.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_order_number,integer,359584.000000,1.0,0.08342974103408383,30000,false,"1","30000",15001.297401997865,"14995.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_quantity,integer,359584.000000,0.9997469297855299,0.0002780991367803,100,false,"1","100",50.48146417315497,"51.0","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_wholesale_cost,"decimal(7,2)",359584.000000,0.999802549612886,0.027534595532615468,9901,false,"1.00","100.00",,"50.63","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_list_price,"decimal(7,2)",359584.000000,0.9997497107768978,0.07854632019222213,28244,false,"1.04","300.00",,"92.08","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_sales_price,"decimal(7,2)",359584.000000,0.9997636157337367,0.06315075198006585,22708,false,"0.00","299.16",,"35.62","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_discount_amt,"decimal(7,2)",359584.000000,0.9997497107768978,0.5263387692444602,189263,false,"0.00","28498.00",,"1341.36","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_sales_price,"decimal(7,2)",359584.000000,0.9997858636646791,0.526483380795586,189315,false,"0.00","28592.19",,"1349.04","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_wholesale_cost,"decimal(7,2)",359584.000000,0.999760834742369,0.5385222924268043,193644,false,"1.00","9999.00",,"1919.82","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_list_price,"decimal(7,2)",359584.000000,0.9997441487941622,0.6863987274183501,246818,false,"1.23","29471.31",,"3611.09","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_tax,"decimal(7,2)",359584.000000,0.9997719587078402,0.14852162498887603,53406,false,"0.00","2426.59",,"34.48","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_coupon_amt,"decimal(7,2)",359584.000000,0.9997552727596334,0.15647247930942423,56265,false,"0.00","23330.80",,"0.00","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_ext_ship_cost,"decimal(7,2)",359584.000000,0.9997580537510011,0.3939023983269556,141641,false,"0.00","14231.25",,"670.27","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_net_paid,"decimal(7,2)",359584.000000,0.9997775206905758,0.5471322417015217,196740,false,"0.00","28223.91",,"1123.80","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_net_paid_inc_tax,"decimal(7,2)",359584.000000,0.9997497107768978,0.6452845510367535,232034,false,"0.00","30199.58",,"1173.78","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_net_paid_inc_ship,"decimal(7,2)",359584.000000,1.0,0.6578518510278544,236553,false,"0.00","38654.55",,"2118.88","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_net_paid_inc_ship_tax,"decimal(7,2)",359584.000000,1.0,0.7745172198985494,278504,false,"0.00","39731.35",,"2175.74","2024-05-27 15:12:45.639+02"
stg_web_sales,ws_net_profit,"decimal(7,2)",359584.000000,1.0,0.6021652798789713,216529,false,-9877.96,"18559.53",,-149.64,"2024-05-27 15:12:45.639+02"
